"","X","SUBJECT_ID","AGE_in_years","CONDITION_1_1yes","CONDITION_2_1yes","CONDITION_3_1yes","age_c","age_2c","age_3c","GENDER_1female","fieldid","FIELDSITE","berlin","laplata","phoenix","pune","shuar","wiichi","tanna","hadza","T1_choice_1yes"
"579",943,"Suheyla-2017-05-10-13-39",8.24,0,1,0,-0.21237064763877,0.0451012919785108,-0.00957819058682162,1,1,"berlin",1,0,0,0,0,0,0,0,0
"580",944,"Suheyla-2017-05-10-13-14",7.8,0,0,1,-0.3897708353038,0.151921304053422,-0.059214493581345,0,1,"berlin",1,0,0,0,0,0,0,0,0
"581",945,"Suheyla-2017-05-10-12-31",8.3,1,0,0,-0.188179712957175,0.0354116043686449,-0.00666374554544465,0,1,"berlin",1,0,0,0,0,0,0,0,1
"582",946,"Suheyla-2017-05-10-14-21",10.59,0,1,0,0.735107627390365,0.540383223847492,0.397239829564086,0,1,"berlin",1,0,0,0,0,0,0,0,1
"583",947,"Suheyla-2017-05-10-15-03",6.75,0,1,0,-0.813112192231712,0.66115143715586,-0.537590294462948,1,1,"berlin",1,0,0,0,0,0,0,0,0
"584",948,"Suheyla-2017-05-10-15-30",8.07,1,0,0,-0.280911629236623,0.0789113434403738,-0.0221671140510861,1,1,"berlin",1,0,0,0,0,0,0,0,0
"585",949,"Suheyla-2017-05-16-11-34",8.02,0,1,0,-0.301070741471286,0.0906435913700697,-0.0272901332634071,0,1,"berlin",1,0,0,0,0,0,0,0,0
"586",950,"Suheyla-2017-05-09-11-48",6.56,0,1,0,-0.889716818723429,0.79159601751934,-0.704296290421443,1,1,"berlin",1,0,0,0,0,0,0,0,0
"587",951,"Suheyla-2017-05-09-12-34",6.98,1,0,0,-0.720380275952264,0.518947741981061,-0.373839717573121,0,1,"berlin",1,0,0,0,0,0,0,0,1
"588",952,"Suheyla-2017-05-09-13-00",9.96,0,0,1,0.481102813233618,0.231459916901302,0.111356017172036,0,1,"berlin",1,0,0,0,0,0,0,0,0
"589",953,"Suheyla-2017-05-08-13-23",8.13,1,0,0,-0.256720694555028,0.0659055150128158,-0.0169193095890969,1,1,"berlin",1,0,0,0,0,0,0,0,1
"590",954,"Suheyla-2017-05-08-14-20",7.65,0,0,1,-0.450248172007787,0.202723416396354,-0.091275847655632,1,1,"berlin",1,0,0,0,0,0,0,0,1
"591",955,"Suheyla-2017-05-08-14-58",7.95,0,1,0,-0.329293498599813,0.108434208220105,-0.0357066797926989,1,1,"berlin",1,0,0,0,0,0,0,0,0
"592",956,"Suheyla-2017-05-08-15-29",8.34,0,0,1,-0.172052423169446,0.029602036318478,-0.00509310207934408,1,1,"berlin",1,0,0,0,0,0,0,0,0
"593",957,"Suheyla-2017-05-09-13-37",10.28,1,0,0,0.610121131535458,0.372247795146107,0.227116245986122,1,1,"berlin",1,0,0,0,0,0,0,0,0
"594",958,"Suheyla-2017-05-09-13-59",9.88,1,0,0,0.448848233658158,0.201464736858049,0.0904270912831409,1,1,"berlin",1,0,0,0,0,0,0,0,1
"595",959,"Suheyla-2017-05-09-14-22",9.32,0,1,0,0.223066176629939,0.049758519156299,0.0110994426229632,1,1,"berlin",1,0,0,0,0,0,0,0,1
"596",960,"Iris-2017-04-11-12-59",7.2,1,0,0,-0.63168018211975,0.39901985248284,-0.252052933085756,0,1,"berlin",1,0,0,0,0,0,0,0,0
"597",961,"Suheyla-2017-05-23-13-19",9.49,0,0,1,0.291607158227791,0.0850347347296879,0.0247967373451783,1,1,"berlin",1,0,0,0,0,0,0,0,1
"598",962,"Suheyla-2017-05-23-13-52",6.84,0,1,0,-0.77682579020932,0.603458308334334,-0.468781977230198,0,1,"berlin",1,0,0,0,0,0,0,0,0
"599",963,"Suheyla-2017-05-23-14-26",9.46,1,0,0,0.279511690886994,0.0781267853425064,0.0218373498746492,1,1,"berlin",1,0,0,0,0,0,0,0,0
"600",964,"Suheyla-2017-05-23-15-08",8.36,0,1,0,-0.163988778275581,0.0268923194003176,-0.00441003860345479,0,1,"berlin",1,0,0,0,0,0,0,0,0
"601",965,"Suheyla-2017-05-16-12-26",8.11,0,0,1,-0.264784339448893,0.0701107464173867,-0.0185642276783966,0,1,"berlin",1,0,0,0,0,0,0,0,0
"602",966,"Suheyla-2017-05-16-11-59",8.08,0,0,1,-0.27687980678969,0.0766624274078963,-0.021226278088727,1,1,"berlin",1,0,0,0,0,0,0,0,1
"603",999,"Bailey-2016-11-10-09-59",4.02,0,0,1,-1.91379972024428,3.66262936920709,-7.00953906214703,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"604",1000,"Bailey-2016-11-10-11-01",7.27,0,0,1,-0.603457424991222,0.364160863777037,-0.21975557713747,0,3,"phoenix",0,0,1,0,0,0,0,0,1
"605",1001,"Bailey-2016-11-10-11-25",4.61,0,0,1,-1.67592219587527,2.80871520662737,-4.70718815667919,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"606",1002,"Bailey-2016-11-12-13-16",6.39,0,0,1,-0.958257800321282,0.918258011876581,-0.879927902588246,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"607",1003,"Bailey-2016-11-12-13-44",4.48,0,0,1,-1.72833588768539,2.98714494066124,-5.16278980266265,1,3,"phoenix",0,0,1,0,0,0,0,0,1
"608",1005,"Bailey-2016-11-12-15-29",9.3,0,0,1,0.215002531736074,0.0462260886529215,0.00993872609263431,1,3,"phoenix",0,0,1,0,0,0,0,0,1
"609",1006,"Bailey-2016-11-12-15-46",8.15,0,0,1,-0.248657049661163,0.061830328346194,-0.0153745470261456,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"610",1007,"Bailey-2016-11-13-13-24",9,0,0,1,0.0940478583280988,0.00884499965610215,0.000831853274569178,0,3,"phoenix",0,0,1,0,0,0,0,0,1
"611",1008,"Bailey-2016-11-13-13-59",8.58,0,0,1,-0.0752886844430658,0.00566838600516754,-0.000426765325244549,0,3,"phoenix",0,0,1,0,0,0,0,0,1
"612",1009,"Bailey-2016-11-13-14-23",11.13,0,0,1,0.95282603952472,0.907877461596363,0.865049286106619,0,3,"phoenix",0,0,1,0,0,0,0,0,1
"613",1010,"Bailey-2016-11-13-15-14",6.3,0,0,1,-0.994544202343674,0.989118170415415,-0.983721741819433,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"614",1011,"Bailey-2016-11-13-15-44",5.73,0,0,1,-1.22435808181883,1.49905271251507,-1.83537730364026,0,3,"phoenix",0,0,1,0,0,0,0,0,1
"615",1012,"Bailey-2016-11-15-10-55",4.12,0,0,1,-1.87348149577496,3.50993291501117,-6.57579436768489,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"616",1013,"Bailey-2016-11-15-11-39",8.62,0,0,1,-0.0591613946553362,0.00350007061756444,-0.000207069059127276,0,3,"phoenix",0,0,1,0,0,0,0,0,1
"617",1014,"Bailey-2016-11-17-09-36",4.82,0,0,1,-1.59125392448968,2.53208905220382,-4.02919664147668,1,3,"phoenix",0,0,1,0,0,0,0,0,1
"618",1015,"Bailey-2016-11-17-10-34",5.17,0,0,1,-1.45014013884705,2.10290642229533,-3.04950901120969,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"619",1016,"Bailey-2016-11-17-12-11",5.21,0,0,1,-1.43401284905932,2.05639285126722,-2.94889377143091,1,3,"phoenix",0,0,1,0,0,0,0,0,1
"620",1017,"Bailey-2016-11-19-13-31",10.32,0,0,1,0.626248421323188,0.392187085209785,0.24560654297597,0,3,"phoenix",0,0,1,0,0,0,0,0,1
"621",1018,"Bailey-2016-11-19-14-12",8.58,0,0,1,-0.0752886844430658,0.00566838600516754,-0.000426765325244549,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"622",1019,"Bailey-2016-11-19-14-33",8.09,0,0,1,-0.272847984342758,0.0744460225599059,-0.0203124471978058,1,3,"phoenix",0,0,1,0,0,0,0,0,1
"623",1020,"Bailey-2016-11-19-14-56",5.24,0,0,1,-1.42191738171852,2.02184904043325,-2.87490229380294,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"624",1021,"Bailey-2016-11-19-15-44",5.96,0,0,1,-1.13162616553938,1.28057777853336,-1.44913532119664,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"625",1024,"Bailey-2016-11-20-13-42",8.22,0,0,1,-0.220434292532635,0.0485912773243634,-0.0107111838402531,1,3,"phoenix",0,0,1,0,0,0,0,0,1
"626",1025,"Bailey-2016-11-20-14-06",8.73,1,0,0,-0.0148113477390783,0.0002193760218479,-3.24925454520488e-06,1,3,"phoenix",0,0,1,0,0,0,0,0,1
"627",1026,"Bailey-2016-11-20-14-35",7.7,0,0,1,-0.430089059773125,0.184976599336531,-0.0795564116886786,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"628",1027,"Bailey-2016-11-20-14-56",5.72,0,0,1,-1.22838990426576,1.50894175690204,-1.8535688203035,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"629",1029,"Bailey-2016-11-22-09-58",5.48,0,0,1,-1.32515364299214,1.75603217753534,-2.32701243727237,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"630",1030,"Bailey-2016-11-22-10-36",4.8,0,1,0,-1.59931756938355,2.5578166877389,-4.09076116796325,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"631",1031,"Bailey-2016-11-22-11-08",8.66,1,0,0,-0.0430341048676058,0.0018519341817561,-7.96963297855957e-05,1,3,"phoenix",0,0,1,0,0,0,0,0,1
"632",1032,"Bailey-2016-11-22-11-40",6.16,0,0,1,-1.05098971660073,1.10457938440048,-1.16090157417407,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"633",1033,"Bailey-2016-11-22-11-59",5.97,0,0,1,-1.12759434309245,1.27146900257409,-1.43370125471993,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"634",1034,"Bailey-2016-11-22-12-13",6.1,0,0,1,-1.07518065128232,1.15601343289188,-1.24292327566781,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"635",1035,"Bailey-2016-11-27-13-56",5.45,0,1,0,-1.33724911033294,1.78823518308623,-2.39131590764811,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"636",1036,"Bailey-2016-11-27-14-38",10.92,0,0,1,0.868157768139137,0.753697910380328,0.654328695726917,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"637",1037,"Bailey-2016-11-27-15-00",9.34,1,0,0,0.231129821523803,0.0534209943976253,0.0123471849007472,0,3,"phoenix",0,0,1,0,0,0,0,0,1
"638",1038,"Bailey-2016-11-27-15-25",5.48,1,0,0,-1.32515364299214,1.75603217753534,-2.32701243727237,1,3,"phoenix",0,0,1,0,0,0,0,0,1
"639",1039,"Bailey-2016-11-27-15-46",7.75,0,0,1,-0.409929947538463,0.168042561888887,-0.0688856785793402,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"640",1040,"Bailey-2016-12-01-11-00",5.2,0,1,0,-1.43804467150625,2.06797247724751,-2.97383680172736,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"641",1042,"Bailey-2016-12-03-14-25",6.11,1,0,0,-1.07114882883539,1.14735981351543,-1.22899312049985,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"642",1043,"Bailey-2016-12-03-14-54",6.71,0,0,1,-0.829239482019442,0.687638118539872,-0.570216677234827,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"643",1044,"Bailey-2016-12-03-15-18",4.47,1,0,0,-1.73236771013232,3.0010978831091,-5.19900506764466,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"644",1045,"Bailey-2016-12-04-13-32",6.71,0,0,1,-0.829239482019442,0.687638118539872,-0.570216677234827,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"645",1046,"Bailey-2016-12-04-13-53",9.65,0,1,0,0.356116317378711,0.126818831503375,0.0451622552492531,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"646",1047,"Bailey-2016-12-04-15-14",5.02,1,0,0,-1.51061747555103,2.28196515744018,-3.44717644542769,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"647",1049,"Bailey-2016-12-10-13-44",8.56,0,1,0,-0.0833523293369306,0.00694761080589215,-0.00057909954399754,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"648",1050,"Bailey-2016-12-10-14-09",10.1,0,0,1,0.537548327490673,0.28895820438802,0.155328999483488,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"649",1052,"Bailey-2016-12-10-14-55",8.24,1,0,0,-0.21237064763877,0.0451012919785108,-0.00957819058682162,0,3,"phoenix",0,0,1,0,0,0,0,0,1
"650",1053,"Bailey-2016-12-11-13-59",8.32,1,0,0,-0.180116068063311,0.0324417979745871,-0.0058432890920869,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"651",1054,"Bailey-2016-12-15-10-24",4.39,0,1,0,-1.76462228970778,3.11389182533353,-5.49484292272239,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"652",1055,"Bailey-2016-12-15-12-09",4.61,0,1,0,-1.67592219587527,2.80871520662737,-4.70718815667919,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"653",1056,"Bailey-2016-12-17-13-17",6.52,1,0,0,-0.905844108511159,0.820553548924377,-0.74329359801107,1,3,"phoenix",0,0,1,0,0,0,0,0,1
"654",1057,"Bailey-2016-12-17-14-30",7.74,0,1,0,-0.413961769985395,0.171364347009441,-0.0709382884004197,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"655",1058,"Bailey-2016-12-17-15-02",7.94,1,0,0,-0.333325321046745,0.111105769650916,-0.0370343663390372,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"656",1059,"Bailey-2016-12-17-15-41",8.59,0,1,0,-0.0712568619961334,0.005077540381536,-0.000361809594246905,0,3,"phoenix",0,0,1,0,0,0,0,0,1
"657",1060,"Bailey-2016-12-18-15-04",7.13,1,0,0,-0.659902939248277,0.435471889228515,-0.287369179661898,0,3,"phoenix",0,0,1,0,0,0,0,0,1
"658",1061,"Bailey-2016-12-18-15-35",9.32,0,1,0,0.223066176629939,0.049758519156299,0.0110994426229632,1,3,"phoenix",0,0,1,0,0,0,0,0,1
"659",1062,"Bailey-2016-12-31-13-29",6.73,1,0,0,-0.821175837125577,0.674329755478892,-0.553743301454064,1,3,"phoenix",0,0,1,0,0,0,0,0,1
"660",1063,"Bailey-2016-12-31-13-53",6.16,0,1,0,-1.05098971660073,1.10457938440048,-1.16090157417407,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"661",1064,"Bailey-2016-12-31-14-22",6.46,1,0,0,-0.930035043192754,0.864965181566548,-0.804447929998473,1,3,"phoenix",0,0,1,0,0,0,0,0,1
"662",1065,"Bailey-2016-12-31-15-00",7.81,0,1,0,-0.385739012856868,0.148794586039791,-0.0573958767374352,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"663",1066,"Bailey-2016-12-31-15-28",4.86,1,0,0,-1.57512663470195,2.4810239153475,-3.90792685039637,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"664",1067,"Bailey-2016-11-13-14-47",7.96,0,0,1,-0.32526167615288,0.105795157973781,-0.0344111104114109,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"665",1068,"Bailey-2016-11-19-15-20",9.16,0,0,1,0.158557017479019,0.0251403277918419,0.00398617539311933,1,3,"phoenix",0,0,1,0,0,0,0,0,1
"666",1070,"Bailey-2017-01-09-16-27",8.81,1,0,0,0.0174432318363817,0.000304266336897759,5.30738825451423e-06,0,3,"phoenix",0,0,1,0,0,0,0,0,1
"667",1071,"Bailey-2017-01-10-15-14",8.19,0,1,0,-0.232529759873433,0.0540700892267965,-0.0125729048642421,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"668",1072,"Bailey-2017-01-11-15-17",7.06,0,1,0,-0.688125696376805,0.473516974014063,-0.325839197489664,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"669",1073,"Bailey-2017-01-12-11-09",9.22,1,0,0,0.182747952160614,0.033396814018898,0.0061031993706425,1,3,"phoenix",0,0,1,0,0,0,0,0,1
"670",1074,"Bailey-2017-01-12-15-24",8.06,1,0,0,-0.284943451683555,0.0811927706573386,-0.0231353483228533,0,3,"phoenix",0,0,1,0,0,0,0,0,1
"671",1075,"Bailey-2017-01-13-10-04",5.42,1,0,0,-1.34934457767373,1.82073078929751,-2.45679321794221,1,3,"phoenix",0,0,1,0,0,0,0,0,1
"672",1076,"Bailey-2017-01-13-10-40",5.45,1,0,0,-1.33724911033294,1.78823518308623,-2.39131590764811,0,3,"phoenix",0,0,1,0,0,0,0,0,1
"673",1077,"Bailey-2017-01-13-11-06",8.67,1,0,0,-0.0390022824206734,0.00152117803402197,-5.93294152950498e-05,1,3,"phoenix",0,0,1,0,0,0,0,0,1
"674",1078,"Bailey-2017-01-14-13-25",11.11,0,1,0,0.944762394630854,0.892575982308626,0.843272222435885,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"675",1079,"Bailey-2017-01-14-13-43",8.75,0,1,0,-0.00674770284521348,4.55314936873021e-05,-3.07232989500628e-07,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"676",1080,"Bailey-2017-01-14-14-15",5.68,0,1,0,-1.24451719405349,1.54882304629477,-1.92753691166014,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"677",1081,"Bailey-2017-01-14-14-45",5.91,0,1,0,-1.15178527777404,1.32660932609703,-1.5279690911563,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"678",1082,"Bailey-2017-01-14-15-11",6.11,0,1,0,-1.07114882883539,1.14735981351543,-1.22899312049985,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"679",1083,"Bailey-2017-01-15-13-15",6.02,1,0,0,-1.10743523085778,1.22641279054503,-1.35817273182418,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"680",1084,"Bailey-2017-01-15-13-41",6.57,1,0,0,-0.885684996276497,0.784437912629298,-0.694764889726222,0,3,"phoenix",0,0,1,0,0,0,0,0,1
"681",1085,"Bailey-2017-01-15-14-06",6.99,1,0,0,-0.716348453505332,0.513155106839481,-0.367597867192825,0,3,"phoenix",0,0,1,0,0,0,0,0,1
"682",1086,"Bailey-2017-01-15-15-05",7.51,1,0,0,-0.506693686264843,0.256738491700655,-0.13008777276588,0,3,"phoenix",0,0,1,0,0,0,0,0,1
"683",1087,"Bailey-2017-01-04-15-35",9.01,0,1,0,0.0980796807750312,0.00961962378093203,0.000943489629609712,0,3,"phoenix",0,0,1,0,0,0,0,0,1
"684",1088,"Bailey-2017-01-04-16-09",9.49,1,0,0,0.291607158227791,0.0850347347296879,0.0247967373451783,0,3,"phoenix",0,0,1,0,0,0,0,0,1
"685",1089,"Bailey-2017-01-04-16-48",6.94,1,0,0,-0.736507565739994,0.542443394392252,-0.399513663955577,1,3,"phoenix",0,0,1,0,0,0,0,0,1
"686",1090,"Bailey-2017-01-09-15-51",7.01,0,1,0,-0.708284808611467,0.501667370109783,-0.355323377224825,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"687",1091,"Bailey-2017-01-17-15-19",11.38,0,1,0,1.05362160069803,1.11011847745748,1.16964480718322,1,3,"phoenix",0,0,1,0,0,0,0,0,1
"688",1092,"Bailey-2017-01-18-10-46",8.6,0,1,0,-0.067225039549201,0.00451920594239164,-0.000303803798208262,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"689",1093,"Bailey-2017-01-18-11-39",10.44,0,1,0,0.674630290686377,0.455126029111586,0.307041805318486,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"690",1094,"Bailey-2017-01-18-12-28",10.45,0,1,0,0.67866211313331,0.460582263802569,0.312579732423975,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"691",1095,"Bailey-2017-01-18-15-21",9.17,1,0,0,0.162588839925951,0.0264351308684666,0.00429805726119468,0,3,"phoenix",0,0,1,0,0,0,0,0,1
"692",1096,"Bailey-2017-01-19-10-56",4.91,1,0,0,-1.55496752246729,2.41792399592806,-3.75979328546247,0,3,"phoenix",0,0,1,0,0,0,0,0,1
"693",1097,"Bailey-2017-01-19-11-29",7.08,0,1,0,-0.68006205148294,0.462484393867184,-0.314518085672161,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"694",1098,"Bailey-2017-01-20-10-01",6.85,0,1,0,-0.772793967762387,0.597210516609933,-0.461520684720415,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"695",1099,"Bailey-2017-01-20-11-10",6.08,0,1,0,-1.08324429617619,1.17341820519825,-1.2710985778103,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"696",1101,"Bailey-2017-01-21-13-37",8.46,0,1,0,-0.123670553806255,0.0152944058787459,-0.00189146764516216,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"697",1102,"Bailey-2017-01-21-13-59",10.2,0,1,0,0.577866551959998,0.333929751874137,0.192966834312365,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"698",1103,"Bailey-2017-01-21-14-19",12.1,0,1,0,1.34391281687717,1.80610165936673,2.42724316860608,1,3,"phoenix",0,0,1,0,0,0,0,0,1
"699",1104,"Bailey-2017-01-21-14-39",8.38,0,1,0,-0.155925133381715,0.0243126472201057,-0.00379095276065758,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"700",1105,"Bailey-2017-01-21-15-25",8.59,0,0,1,-0.0712568619961334,0.005077540381536,-0.000361809594246905,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"701",1106,"Bailey-2017-01-21-15-46",11.52,0,1,0,1.11006711495509,1.23224899970471,1.3678790920085,1,3,"phoenix",0,0,1,0,0,0,0,0,1
"702",1107,"Bailey-2017-01-22-13-57",6.53,0,0,1,-0.901812286064227,0.813265399296386,-0.73341272891641,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"703",1108,"Bailey-2017-01-22-14-25",7.9,0,0,1,-0.349452610834475,0.122117127219031,-0.0426741489342962,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"704",1109,"Bailey-2017-01-22-14-49",10.69,1,0,0,0.77542585185969,0.601285251732325,0.466252128535206,1,3,"phoenix",0,0,1,0,0,0,0,0,1
"705",1110,"Bailey-2017-01-22-15-14",6.78,0,0,1,-0.801016724890914,0.641627793554967,-0.513954593792383,0,3,"phoenix",0,0,1,0,0,0,0,0,1
"706",1111,"Bailey-2017-01-22-15-44",4.98,1,0,0,-1.52674476533876,2.33094957848931,-3.55876506722715,1,3,"phoenix",0,0,1,0,0,0,0,0,1
"707",1112,"Bailey-2017-01-25-11-12",8.75,0,1,0,-0.00674770284521348,4.55314936873021e-05,-3.07232989500628e-07,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"708",1113,"Bailey-2017-01-25-11-33",10.14,1,0,0,0.553675617278403,0.306556689168621,0.16973296410626,1,3,"phoenix",0,0,1,0,0,0,0,0,1
"709",1114,"Bailey-2017-01-27-10-30",6.26,1,0,0,-1.0106714921314,1.02145686500712,-1.03235733390461,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"710",1115,"Bailey-2017-01-27-11-50",6.16,0,1,0,-1.05098971660073,1.10457938440048,-1.16090157417407,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"711",1116,"Bailey-2017-01-27-12-13",9.2,1,0,0,0.174684307266748,0.0305146072052638,0.00533042302116843,1,3,"phoenix",0,0,1,0,0,0,0,0,1
"712",1117,"Bailey-2017-01-28-13-08",9.56,0,1,0,0.319829915356319,0.10229117475683,0.0327157777641753,0,3,"phoenix",0,0,1,0,0,0,0,0,1
"713",1118,"Bailey-2017-01-28-13-33",5.58,1,0,0,-1.28483541852281,1.65080205269069,-2.12100894626717,0,3,"phoenix",0,0,1,0,0,0,0,0,1
"714",1119,"Bailey-2017-01-20-10-39",5.88,0,1,0,-1.16388074511484,1.35461838884907,-1.57661425975992,0,3,"phoenix",0,0,1,0,0,0,0,0,0
"715",1120,"Bailey-2017-01-20-11-49",6.4,0,0,1,-0.954225977874349,0.910547216850257,-0.868867808399704,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"716",1121,"Bailey-2017-01-28-14-54",5.32,0,1,0,-1.38966280214306,1.9311627036601,-2.68366497416245,1,3,"phoenix",0,0,1,0,0,0,0,0,0
"717",1122,"Bailey-2017-01-28-15-16",12.24,1,0,0,1.40035833113423,1.96100345557704,2.74610752640031,1,3,"phoenix",0,0,1,0,0,0,0,0,1
"718",1123,"Bailey-2017-01-29-13-46",10.21,1,0,0,0.581898374406931,0.338605718137429,0.197034116949061,0,3,"phoenix",0,0,1,0,0,0,0,0,1
"719",1124,"Bailey-2017-01-29-15-04",10.33,1,0,0,0.63028024377012,0.397253185686922,0.25038083471321,1,3,"phoenix",0,0,1,0,0,0,0,0,1
"720",1125,"Bailey-2017-01-29-15-29",6.94,0,0,1,-0.736507565739994,0.542443394392252,-0.399513663955577,0,3,"phoenix",0,0,1,0,0,0,0,0,0
